[INFO ] [2021-05-30 09:26:51,771] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 12:46:19,108] Add Employee: Step 10 - Verify EmployeeID actual result '0327' is equal to expected result '0327'
[INFO ] [2021-06-19 12:46:19,171]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:19,232] Edit Employee [Personal Details]: Step 1 - Click on Edit button at 'Personal Details' form
[INFO ] [2021-06-19 12:46:19,348] Edit Employee [Personal Details]: Step 2 - Enter to 'First Name' textbox with value 'Manual 774'
[INFO ] [2021-06-19 12:46:19,513] Edit Employee [Personal Details]: Step 3 - Enter to 'Last Name' textbox with value 'Test 330'
[INFO ] [2021-06-19 12:46:19,696] Edit Employee [Personal Details]: Step 4 - Enter to 'SSN Number' textbox with value '252-260'
[INFO ] [2021-06-19 12:46:19,841] Edit Employee [Personal Details]: Step 5 - Select 'Gender' radio with value 'Male'
[INFO ] [2021-06-19 12:46:19,981] Edit Employee [Personal Details]: Step 6 - Select 'Marital Status' dropdown with value 'Single'
[INFO ] [2021-06-19 12:46:20,118] Edit Employee [Personal Details]: Step 7 - Select 'Nationality' dropdown with value 'Vietnamese'
[INFO ] [2021-06-19 12:46:20,287] Edit Employee [Personal Details]: Step 8 - Enter to 'Date of Birth' textbox with value '1993-05-22'
[INFO ] [2021-06-19 12:46:20,486] Edit Employee [Personal Details]: Step 9 - Click on Save button
[INFO ] [2021-06-19 12:46:22,174] Edit Employee [Personal Details]: Step 10 - Verify message saved successfully displayed: 'Successfully Saved'
[INFO ] [2021-06-19 12:46:22,262]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:22,319] Edit Employee [Personal Details]: Step 11 - Verify edited 'First Name' actual result 'Manual 774' is equal to expected result 'Manual 774'
[INFO ] [2021-06-19 12:46:22,381]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:22,445] Edit Employee [Personal Details]: Step 12 - Verify edited 'Last Name' actual result 'Test 330' is equal to expected result 'Test 330'
[INFO ] [2021-06-19 12:46:22,521]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:22,600] Edit Employee [Personal Details]: Step 13 - Verify edited 'SSN Number' actual result '252-260' is equal to expected result '252-260'
[INFO ] [2021-06-19 12:46:22,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:22,662] Edit Employee [Personal Details]: Step 14 - Verify 'Gender' radio button is selected with value: 'Male'
[INFO ] [2021-06-19 12:46:22,716]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:22,829] Edit Employee [Personal Details]: Step 15 - Verify selected 'Marital Status' dropdown actual result 'Single' is equal to expected result 'Single'
[INFO ] [2021-06-19 12:46:22,923]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:24,500] Edit Employee [Personal Details]: Step 16 - Verify selected 'Nationality' dropdown actual result 'Vietnamese' is equal to expected result 'Vietnamese'
[INFO ] [2021-06-19 12:46:25,363]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:25,451] Edit Employee [Personal Details]: Step 17 - Verify edited 'Date of Birth' textbox actual result '1993-05-22' is equal to expected result '1993-05-22'
[INFO ] [2021-06-19 12:46:25,511]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:25,518] Edit Employee [Add Salary Component]: Step 1 - Click on 'Salary' tab
[INFO ] [2021-06-19 12:46:26,799] Edit Employee [Add Salary Component]: Step 2 - Click on Add button at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:26,922] Edit Employee [Add Salary Component]: Step 3 - Select 'Pay Grade' dropdown with value 'Grade 1' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:27,065] Edit Employee [Add Salary Component]: Step 4 - Enter to 'Salary Component' textbox with value 'SC123456' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:27,212] Edit Employee [Add Salary Component]: Step 5 - Select 'Pay Frequency' dropdown with value 'Monthly on first pay of month.' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:27,342] Edit Employee [Add Salary Component]: Step 6 - Select 'Currency' dropdown with value 'United States Dollar' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:27,502] Edit Employee [Add Salary Component]: Step 7 - Enter to 'Amount' textbox with value 'United States Dollar' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:27,644] Edit Employee [Add Salary Component]: Step 8 - Enter to 'Comment' textbox with value 'Auto add salary component.' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:27,792] Edit Employee [Add Salary Component]: Step 9 - Click on Save button at 'Assigned Salary Components' form
[INFO ] [2021-06-19 12:46:29,481] Edit Employee [Personal Details]: Step 10 - Verify message saved successfully displayed: 'Successfully Saved'
[INFO ] [2021-06-19 12:46:29,550]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 12:46:29,550] Edit Employee [Personal Details]: Step 10 - Verify added salary successfully
[INFO ] [2021-06-19 17:27:33,909] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 17:27:42,198] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 17:27:42,394] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 17:27:42,562] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-19 17:27:47,793]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:47,838] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-19 17:27:49,927] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-19 17:27:50,857] Add Employee: Step 3 - Enter to firstname textbox = 'Automation 579'
[INFO ] [2021-06-19 17:27:51,020] Add Employee: Step 4 - Enter to lastname textbox = 'Testing 451'
[INFO ] [2021-06-19 17:27:51,254] Add Employee: Step 5 - Get employeeID: '0268'
[INFO ] [2021-06-19 17:27:51,255] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-19 17:27:53,548] Add Employee: Step 7 - Verify Fullname is displayed at header Automation 579 Testing 451
[INFO ] [2021-06-19 17:27:53,635]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:53,695] Add Employee: Step 8 - Verify Firstname actual result 'Automation 579' is equal to expected result 'Automation 579'
[INFO ] [2021-06-19 17:27:53,760]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:53,821] Add Employee: Step 9 - Verify Lastname actual result 'Testing 451' is equal to expected result 'Testing 451'
[INFO ] [2021-06-19 17:27:53,882]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:53,944] Add Employee: Step 10 - Verify EmployeeID actual result '0268' is equal to expected result '0268'
[INFO ] [2021-06-19 17:27:54,006]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:54,110] Edit Employee [Personal Details]: Step 1 - Click on Edit button at 'Personal Details' form
[INFO ] [2021-06-19 17:27:54,215] Edit Employee [Personal Details]: Step 2 - Enter to 'First Name' textbox with value 'Manual 348'
[INFO ] [2021-06-19 17:27:54,381] Edit Employee [Personal Details]: Step 3 - Enter to 'Last Name' textbox with value 'Test 486'
[INFO ] [2021-06-19 17:27:54,553] Edit Employee [Personal Details]: Step 4 - Enter to 'SSN Number' textbox with value '252-260'
[INFO ] [2021-06-19 17:27:54,714] Edit Employee [Personal Details]: Step 5 - Select 'Gender' radio with value 'Male'
[INFO ] [2021-06-19 17:27:54,861] Edit Employee [Personal Details]: Step 6 - Select 'Marital Status' dropdown with value 'Single'
[INFO ] [2021-06-19 17:27:55,004] Edit Employee [Personal Details]: Step 7 - Select 'Nationality' dropdown with value 'Vietnamese'
[INFO ] [2021-06-19 17:27:55,144] Edit Employee [Personal Details]: Step 8 - Enter to 'Date of Birth' textbox with value '1993-05-22'
[INFO ] [2021-06-19 17:27:55,366] Edit Employee [Personal Details]: Step 9 - Click on Save button
[INFO ] [2021-06-19 17:27:57,036] Edit Employee [Personal Details]: Step 10 - Verify message saved successfully displayed: 'Successfully Saved'
[INFO ] [2021-06-19 17:27:57,093]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:57,156] Edit Employee [Personal Details]: Step 11 - Verify edited 'First Name' actual result 'Manual 348' is equal to expected result 'Manual 348'
[INFO ] [2021-06-19 17:27:57,214]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:57,277] Edit Employee [Personal Details]: Step 12 - Verify edited 'Last Name' actual result 'Test 486' is equal to expected result 'Test 486'
[INFO ] [2021-06-19 17:27:57,356]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:57,418] Edit Employee [Personal Details]: Step 13 - Verify edited 'SSN Number' actual result '252-260' is equal to expected result '252-260'
[INFO ] [2021-06-19 17:27:57,498]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:57,498] Edit Employee [Personal Details]: Step 14 - Verify 'Gender' radio button is selected with value: 'Male'
[INFO ] [2021-06-19 17:27:57,567]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:57,681] Edit Employee [Personal Details]: Step 15 - Verify selected 'Marital Status' dropdown actual result 'Single' is equal to expected result 'Single'
[INFO ] [2021-06-19 17:27:57,779]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:27:59,251] Edit Employee [Personal Details]: Step 16 - Verify selected 'Nationality' dropdown actual result 'Vietnamese' is equal to expected result 'Vietnamese'
[INFO ] [2021-06-19 17:28:00,173]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:00,236] Edit Employee [Personal Details]: Step 17 - Verify edited 'Date of Birth' textbox actual result '1993-05-22' is equal to expected result '1993-05-22'
[INFO ] [2021-06-19 17:28:00,296]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:00,302] Edit Employee [Job]: Step 1 - Click on 'Job' tab
[INFO ] [2021-06-19 17:28:01,656] Edit Employee [Job]: Step 2 - Click on Edit button at 'Job' form
[INFO ] [2021-06-19 17:28:01,778] Edit Employee [Job]: Step 3 - Select 'Job Title' dropdown with value 'QA Engineer' at 'Job' form
[INFO ] [2021-06-19 17:28:01,932] Edit Employee [Job]: Step 4 - Select 'Employment Status' dropdown with value 'Full-Time Contract' at 'Job' form
[INFO ] [2021-06-19 17:28:02,069] Edit Employee [Job]: Step 5 - Select 'Job Category' dropdown with value 'Technicians' at 'Job' form
[INFO ] [2021-06-19 17:28:02,207] Edit Employee [Job]: Step 6 - Enter to 'Joined Date' textbox with value '2020-12-01' at 'Job' form
[INFO ] [2021-06-19 17:28:02,384] Edit Employee [Job]: Step 7 - Select 'Sub Unit' dropdown with value '  Quality Assurance' at 'Job' form
[INFO ] [2021-06-19 17:28:22,636] Edit Employee [Job]: Step 8 - Select 'Location' dropdown with value 'New York Sales Office' at 'Job' form
[INFO ] [2021-06-19 17:28:22,803] Edit Employee [Job]: Step 9 - Enter to 'Start Date' textbox with value '2021-02-01' at 'Job' form
[INFO ] [2021-06-19 17:28:22,979] Edit Employee [Job]: Step 10 - Enter to 'End Date' textbox with value '2022-02-01' at 'Job' form
[INFO ] [2021-06-19 17:28:23,156] Edit Employee [Job]: Step 11 - Click on Save button at 'Job' form
[INFO ] [2021-06-19 17:28:25,325] Edit Employee [Job]: Step 12 - Verify selected 'Job Title' dropdown actual result 'QA Engineer' is equal to expected result 'QA Engineer'
[INFO ] [2021-06-19 17:28:25,490]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:25,598] Edit Employee [Job]: Step 13 - Verify selected 'Employment Status' dropdown actual result 'Full-Time Contract' is equal to expected result 'Full-Time Contract'
[INFO ] [2021-06-19 17:28:25,713]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:25,883] Edit Employee [Job]: Step 14 - Verify selected 'Job Category' dropdown actual result 'Technicians' is equal to expected result 'Technicians'
[INFO ] [2021-06-19 17:28:26,018]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:26,075] Edit Employee [Job]: Step 15 - Verify edited 'Joined Date' textbox actual result '2020-12-01' is equal to expected result '2020-12-01'
[INFO ] [2021-06-19 17:28:26,135]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:26,264] Edit Employee [Job]: Step 16 - Verify selected 'Sub Unit' dropdown actual result '  Quality Assurance' is equal to expected result '  Quality Assurance'
[INFO ] [2021-06-19 17:28:26,377]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:26,504] Edit Employee [Job]: Step 17 - Verify selected 'Location' dropdown actual result 'New York Sales Office' is equal to expected result 'New York Sales Office'
[INFO ] [2021-06-19 17:28:26,613]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 17:28:26,677] Edit Employee [Job]: Step 18 - Verify edited 'Start Date' textbox actual result '2021-02-01' is equal to expected result '2021-02-01'
[INFO ] [2021-06-19 17:28:26,739]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:26,804] Edit Employee [Job]: Step 119 - Verify edited 'End Date' textbox actual result '2022-02-01' is equal to expected result '2022-02-01'
[INFO ] [2021-06-19 17:28:26,865]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 17:28:27,097] Edit Employee [Add Salary Component]: Step 1 - Click on 'Salary' tab
[INFO ] [2021-06-19 17:28:28,370] Edit Employee [Add Salary Component]: Step 2 - Click on Add button at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:28,487] Edit Employee [Add Salary Component]: Step 3 - Select 'Pay Grade' dropdown with value 'Grade 1' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:28,639] Edit Employee [Add Salary Component]: Step 4 - Enter to 'Salary Component' textbox with value 'SC123456' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:28,801] Edit Employee [Add Salary Component]: Step 5 - Select 'Pay Frequency' dropdown with value 'Monthly on first pay of month.' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:28,946] Edit Employee [Add Salary Component]: Step 6 - Select 'Currency' dropdown with value 'United States Dollar' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:29,087] Edit Employee [Add Salary Component]: Step 7 - Enter to 'Amount' textbox with value 'United States Dollar' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:29,237] Edit Employee [Add Salary Component]: Step 8 - Enter to 'Comment' textbox with value 'Auto add salary component.' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:29,390] Edit Employee [Add Salary Component]: Step 9 - Click on Save button at 'Assigned Salary Components' form
[INFO ] [2021-06-19 17:28:29,531] Edit Employee [Personal Details]: Step 10 - Verify message saved successfully displayed: 'Successfully Saved'
